title,release_year,genres,production_countries,region_tags,budget,revenue,vote_average,vote_count,original_language
Over the Garden Wall,2014,"['Adventure', 'Animation', 'Family', 'Fantasy']",['United States of America'],['North America'],0,0,8.2,52,en
The Ice House,1997,"['Drama', 'Mystery', 'Thriller']",['United Kingdom'],['Western Europe'],0,0,5.5,5,en
Herb & Dorothy,2009,['Documentary'],['United States of America'],['North America'],0,0,7.2,11,en
Manufacturing Dissent,2007,['Documentary'],['Canada'],['North America'],0,0,4.5,6,en
Posse,1993,"['Action', 'Adventure', 'Western']","['United Kingdom', 'United States of America']","['North America', 'Western Europe']",0,0,5.3,23,en
The Aerial,2007,"['Science Fiction', 'Drama']",['Argentina'],['Latin America'],0,0,7.1,19,es
The Little House,2014,"['Drama', 'Family', 'History']",['Japan'],['East Asia'],0,0,6.7,15,ja
3 A.M,2014,"['Thriller', 'Horror']",['India'],['South Asia'],0,0,2.7,3,hi
Rose Hill,1997,"['TV Movie', 'Western']","['United States of America', 'Canada']",['North America'],0,0,0.0,1,en
The Bridge on the River Kwai: An Appreciation by Filmmaker John Milius,2000,['Documentary'],['United States of America'],['North America'],0,0,0.0,0,en
Metamorphosis,1990,"['Horror', 'Science Fiction']","['United States of America', 'Italy']","['North America', 'Western Europe']",0,0,6.3,3,en
Force of Execution,2013,"['Action', 'Crime']",['United States of America'],['North America'],10000000,0,5.1,34,en
Le Cactus,2005,['Comedy'],['France'],['Western Europe'],0,0,4.1,8,fr
Scary or Die,2012,['Horror'],['United States of America'],['North America'],0,0,4.0,22,en
Face of Terror,2004,"['Action', 'Drama', 'Thriller']",['United States of America'],['North America'],0,0,4.0,2,en
The Curse of Sleeping Beauty,2016,"['Fantasy', 'Mystery', 'Thriller']",['United States of America'],['North America'],0,0,4.0,46,en
Paranormal Activity,2007,"['Horror', 'Mystery']",['United States of America'],['North America'],15000,193355800,5.9,1351,en
The Long Way Home,1997,"['Documentary', 'History', 'War']",['United States of America'],['North America'],0,0,0.0,0,en
"Merry Christmas, Drake and Josh",2008,['Comedy'],['United States of America'],['North America'],0,0,5.7,23,en
The Fluffer,2001,"['Comedy', 'Drama']",['United States of America'],['North America'],0,0,5.4,15,en
A Nightmare on Elm Street,2010,"['Horror', 'Mystery', 'Thriller']",['United States of America'],['North America'],35000000,115664037,5.5,771,en
The Lost Valentine,2011,"['TV Movie', 'Romance', 'Drama']",['United States of America'],['North America'],0,0,7.2,29,en
Rammbock: Berlin Undead,2010,"['Horror', 'Thriller']","['Germany', 'Austria']","['Other', 'Western Europe']",0,0,6.3,41,de
Krummerne,1991,"['Family', 'Comedy']",['Denmark'],['Northern Europe'],0,0,6.7,5,da
Mall,2014,['Drama'],['United States of America'],['North America'],0,0,4.8,27,en
The Water Diviner,2014,"['War', 'Drama']","['Australia', 'United States of America']","['North America', 'Oceania']",22500000,15520023,6.8,439,en
Wagons East!,1994,"['Adventure', 'Comedy', 'Western']","['Mexico', 'United States of America']","['North America', 'Latin America']",0,0,4.8,28,en
Beck 30 - Sjukhusmorden,2015,"['Thriller', 'Crime', 'Mystery']",['Sweden'],['Northern Europe'],0,0,4.7,3,sv
October Sky,1999,"['Drama', 'Family']",['United States of America'],['North America'],0,0,7.4,259,en
The Vexxer,2007,"['Comedy', 'Crime']",['Germany'],['Western Europe'],0,0,6.3,33,de
Black Dawn,2005,['Action'],['United States of America'],['North America'],16000000,0,3.6,21,en
Cop Car,2015,['Thriller'],['United States of America'],['North America'],0,134552,5.8,301,en
David Spade: Take the Hit,1998,['Comedy'],['United States of America'],['North America'],0,0,0.0,0,en
Everything Will Be Okay,2015,"['Thriller', 'Drama']","['Austria', 'Germany']","['Other', 'Western Europe']",0,0,7.3,6,en
The New Protocol,2008,"['Drama', 'Mystery']",['France'],['Western Europe'],0,0,6.4,10,fr
Bounce,2000,"['Drama', 'Romance']",['United States of America'],['North America'],35000000,36779296,5.5,120,en
S.W.A.T.: Firefight,2011,"['Action', 'Crime', 'Thriller']",['United States of America'],['North America'],8000000,0,5.4,77,en
A French Gigolo,2008,"['Drama', 'Romance']",['France'],['Western Europe'],0,0,5.4,17,fr
Abraham Lincoln vs. Zombies,2012,"['Horror', 'Action', 'Thriller']",['United States of America'],['North America'],150000,0,4.2,45,en
The Letter for the King,2008,"['Family', 'Adventure']","['Germany', 'Netherlands']",['Western Europe'],0,0,7.0,4,nl
Neerja,2016,['Drama'],['India'],['South Asia'],10721568,2978994,7.4,44,hi
H3 - Halloween Horror Hostel,2008,['Comedy'],['Germany'],['Western Europe'],0,0,2.0,1,de
Army of Crime,2009,"['War', 'Drama', 'History']",['France'],['Western Europe'],10000000,0,6.7,33,fr
The Returned,2013,"['Horror', 'Thriller', 'Drama']","['Spain', 'Canada']","['North America', 'Western Europe']",0,0,6.2,86,en
Wonder Woman,2017,"['Action', 'Adventure', 'Fantasy']",['United States of America'],['North America'],149000000,820580447,7.2,5025,en
Flight Crew,2016,"['Drama', 'Action']",['Russia'],['Eastern Europe'],10000000,27305571,6.8,47,ru
The Collector,2005,['Drama'],['Poland'],['Eastern Europe'],0,0,6.1,5,pl
Connie and Carla,2004,"['Music', 'Comedy', 'Crime']",['United States of America'],['North America'],20000000,11341016,6.4,24,en
Louder Than Words,2013,['Drama'],['United States of America'],['North America'],0,0,5.6,19,en
Kedma,2002,"['War', 'Drama']","['Israel', 'France', 'Italy']","['Western Europe', 'Middle East']",0,0,5.0,3,he
American Warships,2012,"['Action', 'Thriller', 'Science Fiction']",['United States of America'],['North America'],0,1000000,2.8,30,en
La sociedad del semáforo,2010,['Drama'],"['Colombia', 'France']","['Latin America', 'Western Europe']",0,0,5.0,2,es
Naked Under the Moon,1999,"['Foreign', 'Romance', 'Drama']",['Philippines'],['Southeast Asia'],0,0,8.3,3,en
Contact,1997,"['Drama', 'Science Fiction', 'Mystery']",['United States of America'],['North America'],90000000,171120329,7.2,1338,en
The Dreamlife of Angels,1998,"['Drama', 'Foreign']",['France'],['Western Europe'],500000,0,6.9,18,fr
Rites of Passage,2012,['Thriller'],['United States of America'],['North America'],2500000,0,4.4,16,en
Mischief Night,2013,"['Horror', 'Drama', 'Thriller']",['United States of America'],['North America'],0,0,4.4,32,en
Black Ransom,2010,"['Action', 'Thriller']",['Hong Kong'],['East Asia'],0,0,6.1,18,en
The Secret Life of Zoey,2002,['Drama'],['United States of America'],['North America'],0,0,5.0,1,en
Bloody Murder,2000,"['Horror', 'Drama', 'Thriller']",['United States of America'],['North America'],0,0,3.6,6,en
Memory Run,1995,"['Action', 'Science Fiction']","['United States of America', 'Canada']",['North America'],0,0,4.5,1,en
A Life Less Ordinary,1997,"['Fantasy', 'Drama', 'Comedy', 'Thriller', 'Science Fiction', 'Romance']","['United Kingdom', 'United States of America']","['North America', 'Western Europe']",12000000,0,6.2,130,en
Beyond Beauty: Taiwan from Above,2013,['Documentary'],['Taiwan'],['East Asia'],3400000,0,6.9,4,zh
Second String,2002,"['TV Movie', 'Comedy', 'Drama']",['United States of America'],['North America'],0,0,7.0,1,en
Deep Gold,2011,"['Action', 'Thriller']","['Philippines', 'United States of America']","['North America', 'Southeast Asia']",0,0,5.0,2,en
Rush,2013,"['Drama', 'Action']","['Germany', 'United Kingdom']",['Western Europe'],38000000,90247624,7.7,2310,en
Conviction,2010,['Drama'],['United States of America'],['North America'],12500000,6732980,7.0,195,en
Project: ALF,1996,"['Comedy', 'Family', 'Science Fiction']",['United States of America'],['North America'],0,0,5.1,10,en
Holy Matrimony,1994,['Comedy'],['United States of America'],['North America'],0,616938,4.6,7,en
Raiders of the Sun,1992,"['Action', 'Adventure', 'Science Fiction']",['United States of America'],['North America'],0,0,3.0,1,en
71 Fragments of a Chronology of Chance,1994,['Drama'],"['Germany', 'Austria']","['Other', 'Western Europe']",0,0,7.0,31,de
Gun Hill Road,2011,['Drama'],['United States of America'],['North America'],119567,0,5.3,7,en
Le Mac,2010,['Comedy'],['France'],['Western Europe'],0,0,5.5,79,fr
Summer Games,2011,['Drama'],"['Switzerland', 'Italy']",['Western Europe'],2000000,0,6.3,3,it
Happy End,1999,['Drama'],['South Korea'],['East Asia'],0,0,6.2,9,ko
The Longest Nite,1998,"['Action', 'Crime', 'Drama', 'Thriller']",['Hong Kong'],['East Asia'],0,0,6.4,8,cn
Rakht Charitra,2010,"['Action', 'Crime', 'Drama']",['India'],['South Asia'],390000,0,5.4,7,hi
Aaron's Blood,2017,"['Drama', 'Horror', 'Mystery', 'Thriller']",['United States of America'],['North America'],0,0,4.8,6,en
Starbuck,2011,['Comedy'],['Canada'],['North America'],0,0,6.8,165,fr
Decoding Deepak,2012,['Documentary'],['United States of America'],['North America'],0,0,0.0,0,en
Blood Lake,2014,"['Horror', 'Comedy']",['United States of America'],['North America'],0,0,4.0,22,en
Ex-Girlfriends,2012,"['Drama', 'Comedy']",['United States of America'],['North America'],0,0,4.5,5,en
Undertaking Betty,2002,"['Comedy', 'Romance']","['Germany', 'United Kingdom', 'United States of America']","['North America', 'Western Europe']",0,0,6.2,30,en
The Face of Love,2013,"['Drama', 'Romance']",['United States of America'],['North America'],4000000,350006,5.9,43,en
Jonestown: The Life and Death of Peoples Temple,2006,"['Documentary', 'History']",['United States of America'],['North America'],0,0,6.8,15,en
An American Tail: The Mystery of the Night Monster,1999,"['Adventure', 'Fantasy', 'Animation', 'Science Fiction', 'Mystery', 'Family']",['United States of America'],['North America'],0,0,5.8,30,en
Gemini,2017,['Thriller'],['United States of America'],['North America'],0,0,0.0,0,en
Dolores Claiborne,1995,"['Crime', 'Drama', 'Mystery']",['United States of America'],['North America'],0,0,7.1,183,en
Leben nach Microsoft,2001,['Documentary'],['Germany'],['Western Europe'],0,0,4.8,2,en
Ricky Gervais Live: Animals,2003,['Comedy'],['United Kingdom'],['Western Europe'],0,0,7.5,16,en
The Boxcar Children,2014,"['Family', 'Animation', 'Adventure']","['South Korea', 'United States of America', 'Guatemala']","['North America', 'East Asia', 'Other']",5,0,7.6,7,en
The Taint,2010,"['Action', 'Comedy', 'Horror']",['United States of America'],['North America'],0,0,4.8,13,fr
Jeepers Creepers,2001,"['Horror', 'Thriller']","['Germany', 'United States of America']","['North America', 'Western Europe']",10000000,59217789,6.1,731,en
Trevor Noah: You Laugh But It's True,2011,"['Documentary', 'Comedy']",['South Africa'],['Africa'],0,0,7.9,8,en
Pervert!,2005,"['Comedy', 'Horror']",['United States of America'],['North America'],0,0,5.6,21,en
Electrick Children,2012,['Drama'],['United States of America'],['North America'],0,0,6.5,51,en
I Am Number Four,2011,"['Action', 'Thriller', 'Science Fiction', 'Adventure']",['United States of America'],['North America'],50000000,144492830,5.9,1606,en
Barbie and the Secret Door,2014,"['Adventure', 'Animation', 'Family', 'Fantasy']",['United States of America'],['North America'],0,0,6.0,36,en
Die Wolke,2006,"['Science Fiction', 'Thriller']",['Germany'],['Western Europe'],0,0,6.1,25,de
Santa Who?,2000,"['Comedy', 'Fantasy']",['United States of America'],['North America'],0,0,5.6,17,en
The Dead,2010,"['Horror', 'Action', 'Thriller', 'Science Fiction']",['United Kingdom'],['Western Europe'],0,0,5.8,65,en
Bad Ben,2016,['Horror'],['United States of America'],['North America'],300,0,5.0,6,en
Interruption,2015,"['Thriller', 'Drama', 'Mystery']","['Greece', 'Croatia', 'France']","['Other', 'Western Europe']",0,0,7.5,4,en
Barbershop,2002,"['Comedy', 'Drama']",['United States of America'],['North America'],12000000,75781642,6.2,139,en
"Like Sunday, Like Rain",2014,"['Drama', 'Music']",['United States of America'],['North America'],0,28208,7.5,40,en
Manslaughter,2005,['Drama'],['Denmark'],['Northern Europe'],0,0,6.2,10,da
Maidentrip,2014,"['Adventure', 'Documentary']","['Australia', 'Ecuador', 'French Polynesia', 'Netherlands', 'Netherlands Antilles', 'Panama', 'South Africa', 'United States of America']","['North America', 'Western Europe', 'Oceania', 'Africa', 'Other']",0,0,7.4,27,en
PEEPLI [Live],2010,"['Drama', 'Comedy']",['India'],['South Asia'],2270000,6900000,7.7,17,hi
The Dead and the Damned,2011,"['Horror', 'Western']",['United States of America'],['North America'],30000,0,3.6,6,en
El vals de los inútiles,2014,['Documentary'],"['Argentina', 'Chile']",['Latin America'],0,0,5.7,3,es
Le Garçu,1995,['Drama'],['France'],['Western Europe'],0,0,5.0,1,fr
Tangled,2010,"['Animation', 'Family']",['United States of America'],['North America'],260000000,591794936,7.4,3419,en
The Theatre Bizarre,2011,['Horror'],"['Canada', 'United States of America', 'France']","['North America', 'Western Europe']",0,0,5.5,35,en
Retrograde,2004,"['Action', 'Science Fiction']","['Luxembourg', 'Italy', 'United Kingdom', 'United States of America']","['North America', 'Other', 'Western Europe']",2000000,0,2.9,12,en
The Situation,2006,"['Drama', 'History', 'Romance', 'Thriller']",['United States of America'],['North America'],0,0,6.5,2,en
Boys Don't Cry,2000,['Comedy'],['Poland'],['Eastern Europe'],0,0,7.5,19,pl
Equals,2015,"['Drama', 'Romance', 'Science Fiction']",['United States of America'],['North America'],16000000,2084628,5.9,386,en
Angels in America,2003,"['Drama', 'Fantasy']",['United States of America'],['North America'],60000000,0,6.8,52,en
Three Days,2008,"['Crime', 'Drama', 'Science Fiction']",['Spain'],['Western Europe'],0,0,6.3,13,en
Wish You Well,2013,"['Family', 'Drama']",['United States of America'],['North America'],0,0,6.9,5,en
The Man Who Wasn't There,2001,"['Crime', 'Drama']","['United Kingdom', 'United States of America']","['North America', 'Western Europe']",0,0,7.4,366,en
Chapiteau-Show,2011,['Comedy'],['Russia'],['Eastern Europe'],2000000,393816,6.8,13,ru
DJ Q.bert's Wave Twisters,2001,['Music'],['United States of America'],['North America'],0,0,7.1,4,en
Little Witches,1996,"['Drama', 'Horror']",['United States of America'],['North America'],0,0,4.4,7,en
Rubber Johnny,2005,"['Animation', 'Horror']",['United Kingdom'],['Western Europe'],0,0,7.7,23,en
That Old Feeling,1997,"['Comedy', 'Drama', 'Romance']",['United States of America'],['North America'],0,0,7.1,15,en
If You Are the One,2008,"['Drama', 'Comedy', 'Romance']",['China'],['East Asia'],0,0,6.5,22,zh
Alone,2004,['Drama'],['Germany'],['Western Europe'],0,0,7.1,7,de
Already Dead,2007,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",['United States of America'],['North America'],0,0,4.4,6,en
Devoured,2012,"['Thriller', 'Horror', 'Drama']",['United States of America'],['North America'],0,0,6.4,13,en
The Iron Giant,1999,"['Adventure', 'Animation', 'Family', 'Fantasy', 'Science Fiction']",['United States of America'],['North America'],70000000,23159305,7.6,1470,en
London Road,2015,"['Adventure', 'Music', 'Mystery', 'Thriller']",['United Kingdom'],['Western Europe'],0,0,6.5,13,en
Summer's Blood,2009,"['Horror', 'Thriller']",['Canada'],['North America'],0,0,5.2,20,en
The Great Yokai War,2005,"['Comedy', 'Fantasy', 'Action']",['Japan'],['East Asia'],0,0,5.8,16,ja
White Oleander,2002,['Drama'],"['Germany', 'United States of America']","['North America', 'Western Europe']",0,0,7.2,111,en
Kadosh,1999,"['Drama', 'Romance', 'Foreign']","['Israel', 'France']","['Western Europe', 'Middle East']",0,0,6.1,4,he
Paprika,2006,"['Animation', 'Drama', 'Mystery', 'Science Fiction', 'Thriller']",['Japan'],['East Asia'],0,944915,7.7,416,ja
Return to Ithaca,2014,"['Drama', 'Comedy']",['France'],['Western Europe'],0,0,5.5,6,fr
8213: Gacy House,2010,"['Horror', 'Mystery', 'Crime']",['United States of America'],['North America'],500,0,3.2,18,en
The Quiet Love,2005,"['Drama', 'Romance']",['Germany'],['Western Europe'],0,0,6.0,3,de
Trapped Ashes,2006,['Horror'],"['Japan', 'United States of America']","['North America', 'East Asia']",0,0,4.9,9,en
Little Boy Blue,1997,"['Drama', 'Thriller']",['United States of America'],['North America'],0,0,7.4,3,en
Bayonetta: Bloody Fate,2013,"['Action', 'Animation']",['Japan'],['East Asia'],0,0,5.2,19,ja
The Last Run,2004,"['Comedy', 'Drama', 'Romance']",['United States of America'],['North America'],0,0,3.0,3,en
"Love, Money, Love",2000,"['Drama', 'Romance']","['Switzerland', 'Germany', 'France']",['Western Europe'],0,0,2.5,2,en
Miami Magma,2011,"['TV Movie', 'Action', 'Science Fiction']",['United States of America'],['North America'],0,0,4.4,13,en
He Took His Skin Off for Me,2014,"['Horror', 'Drama', 'Romance']",['United Kingdom'],['Western Europe'],0,0,6.7,10,en
The Riot Club,2014,"['Drama', 'Thriller']",['United Kingdom'],['Western Europe'],0,2146041,5.9,378,en
Coming Soon,2008,"['Horror', 'Thriller']",['Thailand'],['Southeast Asia'],0,0,5.8,26,th
Fathers' Day,1997,"['Comedy', 'Family']",['United States of America'],['North America'],85000000,0,5.1,77,en
Three and Out,2008,"['Drama', 'Comedy']",['United Kingdom'],['Western Europe'],0,0,6.1,12,en
Lake Mungo,2008,"['Horror', 'Thriller']",['Australia'],['Oceania'],0,0,6.1,90,en
A Simple Twist of Fate,1994,"['Drama', 'Family']",['United States of America'],['North America'],0,0,5.7,26,en
Assassination,2015,"['Action', 'Drama', 'History', 'Thriller']",['South Korea'],['East Asia'],0,0,7.3,58,ko
Force Majeure,2014,"['Comedy', 'Drama']","['Norway', 'Sweden', 'France']","['Northern Europe', 'Western Europe']",0,1359497,6.8,255,sv
A Midsummer Night's Dream,1999,"['Fantasy', 'Drama', 'Comedy', 'Romance']","['Italy', 'United States of America', 'United Kingdom']","['North America', 'Western Europe']",11000000,0,6.4,95,en
Elegy,2008,"['Drama', 'Romance']",['United States of America'],['North America'],13000000,14894347,6.4,73,en
