title,release_year,genres,production_countries,region_tags,budget,revenue,vote_average,vote_count,original_language
Man on the Train,2002,"['Crime', 'Drama']","['France', 'Germany', 'Japan', 'United Kingdom']","['East Asia', 'Western Europe']",0,0,6.9,25,fr
Only the Strong Survive,2002,"['Documentary', 'Music']",['United States of America'],['North America'],0,0,7,1,en
The Shape of Things,2003,"['Comedy', 'Drama', 'Romance']","['France', 'United Kingdom', 'United States of America']","['North America', 'Western Europe']",0,0,6.4,38,en
Washington Heights,2002,"['Drama', 'Romance']",['United States of America'],['North America'],0,156021,8.5,3,en
101 Reykjavik,2000,"['Drama', 'Comedy', 'Romance']","['Denmark', 'France', 'Germany', 'Iceland', 'Norway']","['Northern Europe', 'Western Europe']",0,0,6.7,34,is
Hysterical Blindness,2002,"['TV Movie', 'Drama', 'Romance']",['United States of America'],['North America'],0,0,4.9,8,en
Lambada,1990,"['Drama', 'Music', 'Romance']",['United States of America'],['North America'],0,0,4.6,5,en
The Matrix Reloaded,2003,"['Adventure', 'Action', 'Thriller', 'Science Fiction']","['Australia', 'United States of America']","['North America', 'Oceania']",150000000,738599701,6.7,3500,en
Dracula: Pages from a Virgin's Diary,2002,['Horror'],['Canada'],['North America'],1596010,0,6.9,8,en
Down with Love,2003,"['Action', 'Comedy', 'Romance', 'Thriller']","['Germany', 'United States of America']","['North America', 'Western Europe']",35000000,20298207,6.1,202,en
Cinemania,2002,['Documentary'],"['United States of America', 'Germany']","['North America', 'Western Europe']",0,0,7.1,10,en
The Spanish Apartment,2002,"['Drama', 'Comedy', 'Romance']",['France'],['Western Europe'],5300000,3897799,7,276,fr
Pokémon Heroes: Latios and Latias,2002,"['Action', 'Adventure', 'Animation', 'Fantasy']",['Japan'],['East Asia'],0,20867919,5.7,71,cs
Bruce Almighty,2003,"['Fantasy', 'Comedy']",['United States of America'],['North America'],80000000,484572835,6.4,3121,en
The In-Laws,2003,"['Action', 'Comedy']","['Germany', 'United States of America']","['North America', 'Western Europe']",0,20440627,5.6,68,en
Respiro,2002,"['Comedy', 'Drama', 'Foreign']","['France', 'Italy']",['Western Europe'],0,0,6.3,26,it
Finding Nemo,2003,"['Animation', 'Family']",['United States of America'],['North America'],94000000,940335536,7.6,6292,en
The Italian Job,2003,"['Action', 'Crime']","['United Kingdom', 'United States of America']","['North America', 'Western Europe']",60000000,176070171,6.6,1949,en
Wrong Turn,2003,"['Horror', 'Thriller']","['Germany', 'United States of America']","['North America', 'Western Europe']",12600000,28650575,6,652,en
Capturing the Friedmans,2003,['Documentary'],['United States of America'],['North America'],0,3117985,7.4,112,en
Together,2002,['Drama'],"['China', 'South Korea']",['East Asia'],0,0,6.5,22,zh
2 Fast 2 Furious,2003,"['Action', 'Crime', 'Thriller']",['United States of America'],['North America'],76000000,236350661,6.2,2087,en
Love the Hard Way,2003,"['Romance', 'Drama', 'Crime']","['Germany', 'United States of America']","['North America', 'Western Europe']",0,0,7.2,8,en
Whale Rider,2003,"['Drama', 'Family']",['New Zealand'],['Oceania'],8000000,41400000,7.1,114,en
Once a Thief,1991,"['Action', 'Comedy', 'Thriller', 'Crime']",['Hong Kong'],['East Asia'],0,4303351,6.7,28,cn
Regeneration,1997,"['Drama', 'War', 'Foreign']","['Canada', 'United Kingdom']","['North America', 'Western Europe']",0,0,5.7,7,en
For Sale,1998,"['Romance', 'Drama', 'Mystery']",['France'],['Western Europe'],0,0,5.5,3,fr
Murder on a Sunday Morning,2001,"['Crime', 'Documentary']","['France', 'United States of America']","['North America', 'Western Europe']",0,0,7.7,13,fr
Siam Sunset,1999,"['Comedy', 'Foreign', 'Romance']",['Australia'],['Oceania'],0,0,6.7,6,en
Two Evil Eyes,1990,"['Horror', 'Thriller']","['Italy', 'United States of America']","['North America', 'Western Europe']",9000000,0,6.1,36,en
Live Wire,1992,"['Action', 'Drama', 'Thriller']",['United States of America'],['North America'],0,0,6,15,en
Mr & Mrs Bridge,1990,['Drama'],['United States of America'],['North America'],0,0,5.3,17,en
Straight Talk,1992,['Comedy'],['United States of America'],['North America'],0,0,6,22,en
Oscar,1991,"['Action', 'Comedy', 'Thriller', 'Family']",['United States of America'],['North America'],35000000,23562716,6.2,128,en
The Sixth Man,1997,"['Fantasy', 'Drama', 'Comedy', 'Science Fiction']",['United States of America'],['North America'],0,0,5,23,en
This Boy’s Life,1993,['Drama'],['United States of America'],['North America'],0,4104962,7,192,en
Barton Fink,1991,"['Comedy', 'Drama']","['United Kingdom', 'United States of America']","['North America', 'Western Europe']",9000000,6153939,7.4,450,en
Belle Époque,1992,"['Comedy', 'Drama', 'Romance']","['Spain', 'Portugal', 'France']","['Other', 'Western Europe']",0,0,6.9,32,es
Divine Trash,1998,['Documentary'],['United States of America'],['North America'],0,39842,7.4,13,en
Good Burger,1997,"['Comedy', 'Family']",['United States of America'],['North America'],0,0,5.4,113,en
Mississippi Masala,1991,"['Drama', 'Romance']","['United Kingdom', 'United States of America']","['North America', 'Western Europe']",0,0,6.4,21,en
A Stranger Among Us,1992,"['Drama', 'Romance', 'Crime']",['United States of America'],['North America'],0,0,5.2,22,en
The Truce,1997,"['Drama', 'History', 'War']","['France', 'Germany', 'Italy', 'Switzerland']",['Western Europe'],0,0,5.4,10,it
Shattered,1991,"['Mystery', 'Thriller']",['United States of America'],['North America'],22000000,11511031,6.1,32,en
Where the Heart Is,1990,"['Comedy', 'Drama']",['United States of America'],['North America'],0,0,6.3,9,en
Dumb and Dumberer: When Harry Met Lloyd,2003,['Comedy'],['United States of America'],['North America'],19000000,39267515,4.1,211,en
From Justin to Kelly,2003,"['Comedy', 'Romance']",['United States of America'],['North America'],12000000,4922166,3,23,en
Hollywood Homicide,2003,"['Action', 'Adventure', 'Comedy', 'Thriller']",['United States of America'],['North America'],75000000,51142659,5,172,en
Rugrats Go Wild,2003,"['Animation', 'Family']",['United States of America'],['North America'],0,0,5.6,62,en
The Hard Word,2002,"['Action', 'Comedy', 'Crime']","['Australia', 'United Kingdom']","['Western Europe', 'Oceania']",0,0,5.7,11,en
The Heart of Me,2002,"['Drama', 'Romance']","['Germany', 'United Kingdom']",['Western Europe'],7000000,0,7.7,5,en
Jet Lag,2002,"['Comedy', 'Drama', 'Romance']","['France', 'United Kingdom']",['Western Europe'],0,0,5.7,26,fr
Manito,2002,['Drama'],['United States of America'],['North America'],0,0,5.5,2,en
Tycoon,2002,"['Drama', 'Action', 'Thriller', 'Crime']","['Russia', 'France', 'Germany']","['Eastern Europe', 'Western Europe']",0,0,5.9,10,en
Alex & Emma,2003,"['Comedy', 'Romance']",['United States of America'],['North America'],30000000,15368897,5,71,en
Extasis,1996,"['Drama', 'Foreign']",['Spain'],['Western Europe'],0,0,6.3,4,es
Strange Planet,1999,"['Comedy', 'Romance']",['Australia'],['Oceania'],0,0,6.1,5,en
28 Days Later,2002,"['Horror', 'Thriller', 'Science Fiction']",['United Kingdom'],['Western Europe'],5000000,82719885,7.1,1816,en
Charlie's Angels: Full Throttle,2003,"['Action', 'Adventure', 'Comedy']",['United States of America'],['North America'],120000000,259175788,5.2,930,en
Gasoline,2001,['Crime'],['Italy'],['Western Europe'],0,0,5.4,4,en
Fulltime Killer,2001,"['Action', 'Crime', 'Drama', 'Thriller']",['Hong Kong'],['East Asia'],0,0,6.6,34,cn
Just a Little Harmless Sex,1999,"['Comedy', 'Romance']",['United States of America'],['North America'],0,0,6,2,en
The Bank,2001,"['Drama', 'Thriller']","['Australia', 'Italy']","['Western Europe', 'Oceania']",0,0,5,12,en
"Bodies, Rest & Motion",1993,"['Drama', 'Romance']",['United States of America'],['North America'],2500000,764083,4.3,8,en
The Babe,1992,['Drama'],['United States of America'],['North America'],0,17530973,5.4,46,en
Flight of the Intruder,1991,"['Action', 'Adventure', 'Drama', 'Thriller']",['United States of America'],['North America'],35000000,0,5.7,31,en
Mr. Baseball,1992,"['Comedy', 'Romance']","['United States of America', 'Japan']","['North America', 'East Asia']",0,20000000,5.8,37,en
Rhapsody in August,1991,"['Comedy', 'Drama', 'Foreign']",['Japan'],['East Asia'],0,0,6.8,33,ja
Hulk,2003,"['Drama', 'Action', 'Science Fiction']",['United States of America'],['North America'],137000000,245360480,5.3,1571,en
"Legally Blonde 2: Red, White & Blonde",2003,['Comedy'],['United States of America'],['North America'],45000000,124914842,5.2,386,en
Sinbad: Legend of the Seven Seas,2003,"['Family', 'Animation', 'Adventure']",['United States of America'],['North America'],60000000,26288320,6.6,386,en
Terminator 3: Rise of the Machines,2003,"['Action', 'Thriller', 'Science Fiction']","['Germany', 'United Kingdom', 'United States of America']","['North America', 'Western Europe']",200000000,435000000,5.9,2177,en
Swimming Pool,2003,"['Thriller', 'Crime']","['France', 'United Kingdom']",['Western Europe'],7800000,22441323,6.5,154,en
Pirates of the Caribbean: The Curse of the Black Pearl,2003,"['Adventure', 'Fantasy', 'Action']",['United States of America'],['North America'],140000000,655011224,7.5,7191,en
Madame Satã,2002,['Drama'],"['Brazil', 'France']","['Latin America', 'Western Europe']",0,0,5.6,9,pt
The League of Extraordinary Gentlemen,2003,"['Fantasy', 'Action', 'Thriller', 'Science Fiction']","['Czech Republic', 'Germany', 'United Kingdom', 'United States of America']","['North America', 'Eastern Europe', 'Western Europe']",78000000,179265204,5.7,1181,en
The Cuckoo,2002,"['Drama', 'History', 'Romance']","['Finland', 'Russia']","['Eastern Europe', 'Northern Europe']",0,0,6.9,24,ru
The Holy Land,2001,['Drama'],['Israel'],['Middle East'],0,0,0,0,en
The Housekeeper,2002,"['Comedy', 'Drama', 'Romance']",['France'],['Western Europe'],0,0,6.1,8,fr
I Capture the Castle,2003,"['Drama', 'Romance']",['United Kingdom'],['Western Europe'],0,0,7.1,26,en
Km. 0,2000,"['Comedy', 'Romance']",['Spain'],['Western Europe'],0,0,7.2,5,es
Northfork,2003,"['Fantasy', 'Drama', 'Science Fiction']",['United States of America'],['North America'],0,0,6.8,26,en
Bad Boys II,2003,"['Adventure', 'Action', 'Comedy', 'Thriller', 'Crime']",['United States of America'],['North America'],130000000,273339556,6.3,1588,en
How to Deal,2003,"['Drama', 'Comedy', 'Romance']",['United States of America'],['North America'],0,0,5.7,42,en
Johnny English,2003,"['Adventure', 'Action', 'Comedy']","['France', 'United Kingdom']",['Western Europe'],40000000,160583018,6,875,en
Dirty Pretty Things,2002,"['Crime', 'Drama', 'Thriller']",['United Kingdom'],['Western Europe'],0,0,6.8,135,en
L'imbalsamatore,2002,"['Foreign', 'Drama', 'Romance']",['Italy'],['Western Europe'],0,56878,7,17,it
Garage Days,2002,"['Comedy', 'Drama', 'Music']",['Australia'],['Oceania'],0,0,4.9,6,en
On the Run,2002,['Thriller'],"['France', 'Belgium']",['Western Europe'],0,0,7,2,en
The Sea Is Watching,2002,"['Drama', 'Foreign', 'Romance']",['Japan'],['East Asia'],0,0,7,4,ja
Born to Be Wild,1995,"['Drama', 'Family']","['United States of America', 'Japan']","['North America', 'East Asia']",0,0,5,11,en
Curly Sue,1991,"['Comedy', 'Drama', 'Family', 'Romance']",['United States of America'],['North America'],0,0,5.5,112,en
Little Giants,1994,"['Comedy', 'Family']",['United States of America'],['North America'],0,0,6,87,en
Loose Cannons,1990,"['Action', 'Comedy', 'Crime', 'Mystery', 'Thriller']",['United States of America'],['North America'],1500000,5585154,4.9,20,en
Masked and Anonymous,2003,"['Drama', 'Music']","['United States of America', 'United Kingdom']","['North America', 'Western Europe']",0,0,5.2,13,en
Lara Croft Tomb Raider: The Cradle of Life,2003,"['Action', 'Adventure', 'Fantasy', 'Thriller']","['United States of America', 'Germany', 'Japan', 'United Kingdom']","['North America', 'East Asia', 'Western Europe']",95000000,156505388,5.5,1443,en
Seabiscuit,2003,"['Drama', 'History']",['United States of America'],['North America'],87000000,148336445,6.8,219,en
Spy Kids 3-D: Game Over,2003,"['Action', 'Adventure', 'Comedy', 'Family', 'Science Fiction']",['United States of America'],['North America'],38000000,197011982,4.7,525,en
Buffalo Soldiers,2001,"['Drama', 'Comedy', 'War', 'Crime', 'Thriller']","['Germany', 'United Kingdom', 'United States of America']","['North America', 'Western Europe']",15000000,0,6.5,93,en
Camp,2003,"['Comedy', 'Music']",['United States of America'],['North America'],0,1628154,5.6,24,en
Hotel,2001,['Comedy'],"['Italy', 'United Kingdom']",['Western Europe'],0,0,3.5,5,en
"Lucía, Lucía",2003,"['Adventure', 'Drama', 'Comedy', 'Thriller', 'Crime', 'Romance', 'Foreign']","['Mexico', 'Spain']","['Latin America', 'Western Europe']",2750000,0,6.3,4,es
Mondays in the Sun,2002,['Drama'],"['Spain', 'France', 'Italy']",['Western Europe'],4000000,146402,7,37,es
Scorched,2003,"['Comedy', 'Crime']",['United States of America'],['North America'],0,0,5.4,33,en
Eve of Destruction,1991,"['Action', 'Science Fiction']",['United States of America'],['North America'],13000000,0,5.1,9,en
Kickboxer 2:  The Road Back,1991,"['Action', 'Adventure']",['United States of America'],['North America'],0,1250712,4.2,38,en
American Wedding,2003,"['Comedy', 'Romance']",['United States of America'],['North America'],55000000,231449203,6,1158,en
Gigli,2003,['Drama'],['United States of America'],['North America'],54000000,7266209,3.5,105,en
And Now... Ladies and Gentlemen...,2002,"['Drama', 'Romance', 'Thriller']","['France', 'United Kingdom']",['Western Europe'],0,0,8,2,en
The Magdalene Sisters,2002,['Drama'],"['Ireland', 'United Kingdom']","['Other', 'Western Europe']",0,20957001,7.4,114,en
Freaky Friday,2003,['Comedy'],['United States of America'],['North America'],26000000,110230332,6,919,en
Seaside,2002,"['Drama', 'Foreign']",['France'],['Western Europe'],0,0,2.5,2,en
S.W.A.T.,2003,"['Action', 'Thriller', 'Crime']",['United States of America'],['North America'],80000000,116643346,5.8,780,en
Le Divorce,2003,"['Comedy', 'Drama', 'Romance']","['France', 'United States of America']","['North America', 'Western Europe']",0,12991996,4.8,40,en
Princess Blade,2001,"['Action', 'Science Fiction']",['Japan'],['East Asia'],0,0,5.6,9,ja
Step Into Liquid,2003,"['Documentary', 'Drama']",['United States of America'],['North America'],0,0,7.1,17,en
Sex & the Other Man,1995,"['Drama', 'Comedy']",['United States of America'],['North America'],0,0,4.3,3,en
Brother's Keeper,1992,['Documentary'],['United States of America'],['North America'],0,0,7.4,14,en
I Love You to Death,1990,"['Action', 'Comedy', 'Crime']",['United States of America'],['North America'],0,0,6.2,68,en
Freddy vs. Jason,2003,['Horror'],"['Canada', 'Italy', 'United States of America']","['North America', 'Western Europe']",30000000,114908830,5.8,608,en
Grind,2003,"['Action', 'Comedy']",['United States of America'],['North America'],0,0,6.1,34,en
Open Range,2003,['Western'],['United States of America'],['North America'],22000000,68296293,7,268,en
Shaolin Soccer,2001,"['Action', 'Comedy']","['China', 'Hong Kong']",['East Asia'],0,42776760,6.6,504,cn
Uptown Girls,2003,['Comedy'],['United States of America'],['North America'],20000000,37095657,6.1,193,en
American Splendor,2003,"['Comedy', 'Drama']",['United States of America'],['North America'],0,6003587,7.1,121,en
The Backyard,2002,['Documentary'],['United States of America'],['North America'],0,0,9,2,en
Carnage,2002,"['Drama', 'Foreign']",['France'],['Western Europe'],0,0,7.5,2,en
Agent Cody Banks,2003,['Action'],"['Canada', 'United States of America']",['North America'],28000000,58795814,5,289,en
Camp Nowhere,1994,"['Comedy', 'Drama', 'Family']",['United States of America'],['North America'],0,0,5.5,39,en
Changing Habits,1997,"['Romance', 'Comedy', 'Drama']",['United States of America'],['North America'],1200000,0,1,1,en
Man's Best Friend,1993,"['Horror', 'Science Fiction', 'Thriller']",['United States of America'],['North America'],6000000,12974636,5.5,26,en
Royal Deceit,1994,"['Drama', 'Adventure']","['Netherlands', 'United Kingdom', 'Denmark', 'France', 'Germany']","['Northern Europe', 'Western Europe']",0,0,6.1,10,en
Where the Rivers Flow North,1993,['Drama'],['United States of America'],['North America'],0,0,5.5,1,en
